repo,commit_hash,file_path,is_buggy,loc,sloc,avg_complexity,max_complexity,maintainability_index,num_contributors,num_commits,num_bug_fixes,file_age_commits,lines_added,lines_deleted,import_count,max_nesting_depth,commit_hour,author_commits,files_in_commit,day_of_week,is_first_contribution,commit_msg_length
click,34723d12,src/click/_termui_impl.py,1,847,583,4.84,19,17.52,12,14,3,0,9,4,40,6,23,2,1,6,1,242
click,27de74af,src/click/termui.py,0,883,382,4.27,23,44.38,6,9,2,0,2,10,27,5,11,4,1,3,1,56
click,1c9fc6df,src/click/termui.py,1,877,382,4.27,23,44.51,6,9,2,2,14,0,27,5,9,4,1,3,0,113
click,7db1f209,src/click/_termui_impl.py,0,847,583,4.84,19,17.52,12,14,3,29,1,1,40,6,7,1,2,3,1,460
click,9c079247,src/click/_utils.py,0,36,12,1.5,2,100.0,1,2,0,0,12,1,3,2,0,57,3,6,0,17
click,9c079247,src/click/parser.py,0,532,328,4.46,10,40.86,1,2,0,0,7,8,21,7,0,57,3,6,0,17
click,701b3131,src/click/shell_completion.py,1,665,361,2.84,10,46.58,8,8,4,0,2,0,17,7,6,1,2,5,1,61
click,b9e4052e,src/click/_termui_impl.py,0,847,583,4.84,19,17.52,12,14,3,88,1,1,40,6,18,7,1,3,0,42
click,17cedf79,src/click/_termui_impl.py,0,847,583,4.84,19,17.52,12,14,3,89,13,5,40,6,14,4,1,3,0,22
click,812b8000,src/click/termui.py,1,877,382,4.27,23,44.87,6,9,2,95,6,6,27,5,16,4,3,0,0,1994
click,e2524373,src/click/exceptions.py,0,308,184,2.58,13,52.97,5,8,0,0,3,3,12,5,3,59,8,1,0,105
click,e2524373,src/click/shell_completion.py,0,664,360,2.84,10,46.63,8,8,4,22,21,1,17,7,3,59,8,1,0,105
click,a1235aac,src/click/shell_completion.py,1,644,358,2.78,10,46.52,8,8,4,24,21,1,17,7,21,1,3,0,1,107
click,3155dcac,src/click/exceptions.py,0,308,184,2.58,13,52.97,5,8,0,6,3,3,12,5,11,1,2,3,1,297
click,9caedb92,src/click/types.py,1,1165,652,2.89,17,23.22,6,6,2,0,57,13,25,6,19,57,8,2,0,116
click,28650344,docs/conf.py,0,57,48,0.0,0,100.0,2,4,0,0,1,1,2,0,13,18,8,3,0,8
click,b1d172a5,docs/conf.py,0,57,48,0.0,0,100.0,2,4,0,3,2,2,2,0,12,18,10,6,0,8
click,d1a80aa9,src/click/_termui_impl.py,0,839,581,4.84,19,17.58,12,14,3,130,1,1,38,6,11,18,7,6,0,23
click,ac6a2acf,src/click/shell_completion.py,1,644,358,2.78,10,46.52,8,8,4,78,2,2,17,7,13,1,3,0,1,182
click,6fec395e,src/click/_winconsole.py,1,295,225,2.16,7,43.72,3,3,1,0,3,2,28,4,8,4,1,3,0,20
click,fc30c697,docs/conf.py,0,57,48,0.0,0,100.0,2,4,0,50,1,0,2,0,5,59,2,6,0,39
click,ba770cbc,src/click/types.py,0,1165,652,2.89,17,23.22,6,6,2,64,4,2,25,6,15,18,17,5,0,32
click,f14b7506,src/click/_termui_impl.py,0,839,581,4.84,19,17.62,12,14,3,179,1,1,38,6,14,18,15,5,0,23
click,f14b7506,src/click/_winconsole.py,0,295,225,2.16,7,43.72,3,3,1,5,1,1,28,4,14,18,15,5,0,23
click,0b7a9acc,src/click/__init__.py,1,124,105,5.0,5,60.69,2,2,1,0,0,1,70,2,11,57,5,3,0,149
click,0b7a9acc,src/click/decorators.py,1,565,278,2.21,10,53.41,2,4,1,0,12,26,16,4,11,57,5,3,0,149
click,e5abf200,docs/conf.py,0,56,47,0.0,0,100.0,2,4,0,73,1,0,2,0,22,59,8,6,0,26
click,4ece17a1,src/click/exceptions.py,0,308,184,2.58,13,53.11,5,8,0,103,3,1,12,5,14,4,10,6,1,58
click,4ece17a1,src/click/types.py,0,1160,650,2.89,17,23.2,6,6,2,96,96,45,25,6,14,4,10,6,1,58
click,098f6146,src/click/shell_completion.py,0,638,353,2.75,10,46.95,8,8,4,134,1,0,16,7,7,7,1,1,0,41
click,fde47b4b,src/click/_compat.py,1,622,435,2.52,21,30.79,2,2,1,21,1,1,15,4,17,6,2,5,0,35
click,fde47b4b,src/click/_termui_impl.py,1,762,532,4.83,17,19.68,12,14,3,241,2,2,34,5,17,6,2,5,0,35
click,3b06e0b7,src/click/_termui_impl.py,1,748,526,4.8,17,19.41,12,14,3,242,31,17,34,5,1,1,3,5,1,58
click,2cabbe31,src/click/termui.py,0,867,374,4.43,23,44.75,6,9,2,235,41,0,27,5,18,1,3,4,1,113
click,0d69b6ce,src/click/_termui_impl.py,0,748,526,4.8,17,19.41,12,14,3,246,7,3,34,5,4,1,4,4,1,98
click,0d69b6ce,src/click/termui.py,0,826,337,4.79,23,43.6,6,9,2,238,36,3,27,5,4,1,4,4,1,98
click,dea4ff77,src/click/decorators.py,0,565,278,2.21,10,53.41,2,4,1,51,2,1,16,4,16,59,2,0,0,18
click,dea4ff77,src/click/exceptions.py,0,297,176,2.71,13,54.13,5,8,0,140,1,1,12,5,16,59,2,0,0,18
click,0ef55fda,src/click/shell_completion.py,1,633,348,2.75,10,47.14,8,8,4,163,35,31,16,6,20,4,4,6,0,117
click,d8763b93,src/click/exceptions.py,0,298,176,2.58,13,53.47,5,8,0,142,9,0,11,5,11,1,4,6,1,168
click,4271fe28,src/click/types.py,1,1104,632,2.95,17,23.61,6,6,2,136,14,9,24,6,8,1,4,6,1,91
click,fcd85032,src/click/_termui_impl.py,0,744,523,4.77,17,19.61,12,14,3,253,10,7,34,5,8,1,5,6,1,107
click,fcd85032,src/click/termui.py,0,793,318,5.18,23,43.48,6,9,2,245,11,4,27,5,8,1,5,6,1,107
click,7ee6b661,src/click/decorators.py,0,564,277,2.21,10,53.45,2,4,1,61,1,1,15,4,0,59,2,6,0,32
click,7ee6b661,src/click/exceptions.py,0,297,176,2.71,13,54.27,5,8,0,150,1,1,12,5,0,59,2,6,0,32
requests,c799b816,docs/conf.py,1,386,85,0.0,0,100.0,3,3,1,1,1,1,3,0,11,1,3,2,1,36
requests,5d31ddbf,src/requests/models.py,0,1039,597,4.46,21,21.69,2,6,0,0,1,0,23,8,17,4,1,2,1,98
requests,a2fd25ff,src/requests/models.py,0,1038,597,4.46,21,21.69,2,6,0,1,1,2,23,8,21,4,1,1,0,16
requests,1604e20f,src/requests/utils.py,1,1094,580,4.57,17,25.02,6,10,3,57,2,0,24,6,11,2,1,2,0,72
requests,a94e9b53,src/requests/adapters.py,0,606,356,3.81,19,47.43,4,12,1,65,14,4,23,6,15,19,30,2,0,387
requests,c0813a2d,src/requests/adapters.py,1,540,302,3.68,19,51.58,4,12,1,66,57,1,21,6,7,19,3,6,0,288
requests,60389df6,src/requests/adapters.py,0,540,302,3.68,19,51.58,4,12,1,73,3,0,21,6,19,19,2,2,0,293
requests,58cea7a7,setup.py,0,132,113,1.5,2,60.81,13,25,1,78,3,4,7,3,15,75,7,1,0,28
requests,3ff3ff21,src/requests/exceptions.py,1,141,37,1.3,5,78.64,2,2,1,0,10,0,2,3,17,1,2,2,1,782
requests,3fd309a5,src/requests/utils.py,1,1091,578,4.55,17,25.2,6,10,3,88,3,0,24,6,13,2,1,1,1,74
requests,b37878d3,src/requests/status_codes.py,0,128,100,6.0,6,84.22,3,3,0,37,1,1,1,4,18,3,1,1,0,50
requests,15849947,src/requests/utils.py,0,1091,578,4.55,17,25.2,6,10,3,93,1,1,24,6,11,7,1,2,0,27
requests,c32b0462,src/requests/utils.py,1,1091,578,4.55,17,25.2,6,10,3,95,1,1,24,6,17,1,1,2,1,34
requests,89cde235,src/requests/packages.py,0,30,19,0.0,0,85.38,3,6,0,47,1,1,4,3,23,3,1,5,1,10
requests,d7490c9d,src/requests/packages.py,0,30,19,0.0,0,85.38,3,6,0,48,4,3,4,3,22,1,1,1,1,100
requests,e9b1217c,src/requests/packages.py,0,29,18,0.0,0,86.3,3,6,0,49,2,0,4,3,20,3,1,1,0,57
requests,ad761abc,src/requests/packages.py,0,27,16,0.0,0,88.25,3,6,0,50,2,3,4,3,0,3,1,1,0,78
requests,12862617,src/requests/models.py,0,1032,594,4.44,21,21.89,2,6,0,91,1,1,23,8,14,4,1,3,0,45
requests,6e5b15d5,requests/sessions.py,1,833,406,4.07,15,38.12,5,12,2,9,1,1,16,5,8,75,2,0,0,18
requests,74ea7cf7,requests/sessions.py,0,833,406,4.07,15,38.12,5,12,2,11,3,1,16,5,8,75,2,0,0,43
requests,b639e66c,setup.py,0,132,113,1.5,2,60.81,13,25,1,145,1,1,7,3,15,10,3,5,0,77
requests,26bea1e4,requests/adapters.py,1,584,334,3.89,24,49.6,5,8,1,21,13,58,22,6,17,1,1,5,1,217
requests,7f694b79,requests/_internal_utils.py,0,50,25,2.5,3,100.0,2,4,0,0,4,2,2,2,10,4,3,4,1,53
requests,7f694b79,requests/utils.py,0,1094,580,4.55,17,25.17,11,19,6,22,19,11,24,6,10,4,3,4,1,53
requests,16a17a3c,setup.py,1,132,113,1.5,2,60.81,13,25,1,159,1,1,7,3,23,1,1,2,1,341
requests,c57f1f0c,requests/__init__.py,0,180,100,6.5,10,71.25,7,8,1,20,2,2,18,3,18,1,3,3,1,43
requests,c57f1f0c,setup.py,0,132,113,1.5,2,60.81,13,25,1,167,1,1,7,3,18,1,3,3,1,43
requests,bda7f017,requests/models.py,1,1034,594,4.44,21,21.89,8,13,4,39,1,1,23,8,20,1,1,2,1,64
requests,16b418b4,requests/models.py,0,1034,594,4.44,21,21.89,8,13,4,41,1,2,23,8,22,3,1,1,0,47
requests,0e28c8f1,setup.py,0,132,113,1.5,2,60.81,13,25,1,174,1,1,7,3,4,1,2,2,1,43
requests,79f2ec3a,requests/utils.py,1,1089,573,4.61,17,25.4,11,19,6,52,1,1,24,6,2,1,1,5,1,19
requests,2a6f290b,requests/__init__.py,0,180,100,6.5,10,71.25,7,8,1,40,59,31,18,3,13,75,39,4,0,49
requests,2a6f290b,requests/_internal_utils.py,0,37,14,2.5,3,100.0,2,4,0,33,2,4,1,2,13,75,39,4,0,49
requests,2d551768,requests/models.py,1,965,520,4.44,21,22.04,8,13,4,56,2,0,20,8,12,75,2,0,0,198
requests,8bce583b,requests/_internal_utils.py,0,39,14,2.5,3,100.0,2,4,0,35,2,5,1,2,10,75,19,4,0,149
requests,8bce583b,requests/adapters.py,0,533,283,3.89,24,49.84,5,8,1,57,1,6,27,6,10,75,19,4,0,149
requests,79c4a017,requests/sessions.py,1,771,340,4.03,15,37.07,5,12,2,58,13,6,18,5,11,75,2,4,0,36
requests,95f45673,requests/models.py,0,981,535,4.62,24,20.61,8,13,4,61,9,1,21,8,11,75,3,5,0,53
requests,fa1b0a36,requests/exceptions.py,1,133,35,1.27,5,79.33,4,5,3,9,10,0,2,3,7,1,2,3,1,153
requests,38f3f8ec,requests/utils.py,1,1056,542,4.68,18,24.8,11,19,6,69,4,0,25,6,8,75,2,1,0,64
requests,17e6e27a,setup.py,0,118,100,1.5,2,67.8,13,25,1,204,6,2,7,3,15,75,3,2,0,26
requests,0d5347e6,requests/utils.py,0,1047,535,4.63,18,25.27,11,19,6,75,1,2,24,6,22,75,1,1,0,96
requests,ef59aa02,requests/utils.py,0,1057,543,4.68,18,24.78,11,19,6,76,15,6,25,6,22,10,2,3,1,54
requests,4246792b,requests/exceptions.py,1,133,35,1.27,5,79.33,4,5,3,23,2,2,2,3,17,75,2,1,0,49
requests,4246792b,requests/models.py,1,973,527,4.62,24,20.71,8,13,4,78,1,1,20,8,17,75,2,1,0,49
requests,658c10e8,requests/models.py,0,973,527,4.62,24,20.71,8,13,4,79,1,1,20,8,18,1,2,6,1,67
requests,2d2447e2,requests/utils.py,0,1048,536,4.63,18,25.25,11,19,6,82,4,1,24,6,20,1,3,6,1,162
requests,99b3b492,requests/sessions.py,0,771,340,4.03,15,37.07,5,12,2,84,7,17,18,5,11,75,3,2,0,104
requests,99b3b492,requests/utils.py,0,1045,536,4.63,18,25.23,11,19,6,84,28,0,24,6,11,75,3,2,0,104
requests,fc106ab5,requests/utils.py,1,1017,523,4.62,18,26.1,11,19,6,89,1,1,24,6,7,3,3,2,0,23
requests,248122a6,setup.py,0,114,96,1.5,2,68.0,13,25,1,223,1,0,7,3,19,75,3,4,0,28
requests,4ab2550d,requests/adapters.py,0,538,286,4.0,25,49.59,5,8,1,93,2,1,27,6,1,10,2,3,0,40
requests,6fbfca90,requests/adapters.py,0,537,285,4.0,25,49.64,5,8,1,94,2,1,27,6,14,1,3,1,1,58
requests,10968357,requests/adapters.py,0,536,284,4.0,25,49.8,5,8,1,96,4,1,27,6,18,75,2,3,0,62
requests,d8829f9f,requests/utils.py,1,1013,521,4.6,18,26.28,11,19,6,104,4,0,24,6,19,1,2,0,1,77
requests,db575eee,requests/__init__.py,1,152,77,6.5,10,70.93,7,8,1,91,1,1,21,3,11,2,7,0,1,65
requests,db575eee,requests/compat.py,1,75,42,0.0,0,84.71,3,4,1,51,7,1,19,2,11,2,7,0,1,65
requests,db575eee,requests/exceptions.py,1,127,33,1.28,5,79.89,4,5,3,51,6,0,1,3,11,2,7,0,1,65
requests,db575eee,requests/models.py,1,966,519,4.58,24,21.17,8,13,4,106,18,11,19,8,11,2,7,0,1,65
requests,f6c0619d,setup.py,0,113,95,1.5,2,68.05,13,25,1,244,2,3,7,3,11,10,7,4,0,60
requests,33cf965f,setup.py,0,114,96,1.5,2,68.0,13,25,1,245,2,1,7,3,16,1,1,2,1,170
requests,53514694,requests/utils.py,0,1013,521,4.6,18,26.28,11,19,6,114,7,1,24,6,16,1,4,2,1,429
requests,24630743,requests/utils.py,1,992,505,4.64,18,26.91,11,19,6,115,18,3,23,6,1,1,1,2,1,710
requests,2ed84f55,requests/__init__.py,0,152,77,6.5,10,70.93,7,8,1,101,26,11,21,3,0,1,10,2,1,1098
requests,2ed84f55,requests/compat.py,0,75,42,0.0,0,84.71,3,4,1,61,4,1,19,2,0,1,10,2,1,1098
requests,2ed84f55,requests/help.py,0,135,102,4.33,6,58.21,2,3,0,61,18,2,13,5,0,1,10,2,1,1098
requests,2ed84f55,requests/models.py,0,966,519,4.58,24,21.17,8,13,4,116,3,3,19,8,0,1,10,2,1,1098
requests,2ed84f55,requests/packages.py,0,26,16,0.0,0,85.67,2,2,0,61,13,1,4,3,0,1,10,2,1,1098
requests,2ed84f55,setup.py,0,113,95,1.5,2,68.05,13,25,1,248,3,1,7,3,0,1,10,2,1,1098
requests,05a1a215,requests/exceptions.py,0,127,33,1.28,5,79.89,4,5,3,65,4,0,1,3,19,1,3,3,1,247
requests,05a1a215,requests/models.py,0,966,519,4.58,24,21.17,8,13,4,120,7,2,19,8,19,1,3,3,1,247
requests,2c2138e8,setup.py,0,111,93,1.5,2,68.16,13,25,1,254,0,1,7,3,18,1,1,4,1,66
requests,5855dd71,requests/utils.py,1,988,503,4.62,18,27.11,11,19,6,136,4,0,23,6,11,1,1,6,1,132
requests,d0359c94,docs/conf.py,0,386,85,0.0,0,100.0,3,3,1,254,1,1,3,0,23,1,1,5,1,15
requests,d1ca591c,requests/sessions.py,0,781,346,4.17,15,36.46,5,12,2,139,0,85,18,5,17,4,2,4,0,129
flask,fb541598,src/flask/sessions.py,1,398,168,1.72,5,59.21,2,17,3,29,2,1,15,4,16,1,3,0,1,598
flask,410e5ab7,src/flask/typing.py,0,93,69,0.0,0,100.0,3,8,0,7,3,0,6,1,12,1,2,0,1,36
flask,bfffe87d,docs/conf.py,0,101,80,3.0,5,64.6,1,7,0,16,1,0,5,2,15,186,2,5,0,14
flask,9e831e91,src/flask/blueprints.py,1,128,63,2.4,3,81.82,4,7,1,0,1,1,11,3,16,1,10,1,1,23
flask,9e831e91,src/flask/cli.py,1,1109,683,4.51,18,27.96,6,14,3,70,5,5,39,6,16,1,10,1,1,23
flask,9e831e91,src/flask/helpers.py,1,633,198,2.35,10,47.21,8,24,5,70,1,1,19,5,16,1,10,1,1,23
flask,9e831e91,src/flask/sansio/app.py,1,964,320,2.5,13,32.63,5,15,1,70,1,1,35,6,16,1,10,1,1,23
flask,9e831e91,src/flask/views.py,1,191,61,4.5,7,61.02,2,5,1,0,2,2,5,5,16,1,10,1,1,23
flask,9e831e91,src/flask/wrappers.py,1,174,65,3.0,5,64.94,3,6,2,5,2,2,11,4,16,1,10,1,1,23
flask,dffe3034,src/flask/helpers.py,1,633,198,2.35,10,47.21,8,24,5,76,1,1,19,5,13,186,1,4,0,17
flask,b337d210,src/flask/json/provider.py,0,215,69,2.38,7,57.99,2,8,1,56,1,1,11,3,10,186,9,4,0,23
flask,176fdfa0,src/flask/helpers.py,1,621,190,2.53,10,46.22,8,24,5,87,13,1,19,5,16,186,2,4,0,17
flask,176fdfa0,src/flask/json/provider.py,1,215,69,2.38,7,58.28,2,8,1,65,1,1,11,3,16,186,2,4,0,17
flask,28d5a4d7,src/flask/blueprints.py,0,128,63,2.4,3,81.82,4,7,1,23,21,22,11,3,14,186,4,2,0,91
flask,d718ecf6,src/flask/sansio/app.py,0,964,320,2.5,13,32.63,5,15,1,98,1,1,35,6,13,16,4,2,1,335
flask,c7da8c2a,src/flask/sansio/app.py,0,964,320,2.47,12,32.87,5,15,1,102,1,1,35,6,16,1,1,6,1,45
flask,860a25c3,src/flask/helpers.py,1,621,190,2.53,10,46.22,8,24,5,107,1,1,19,5,10,186,1,0,0,16
flask,eb1182a1,src/flask/sessions.py,1,379,156,1.71,5,59.63,2,17,3,113,2,2,14,4,10,186,1,0,0,16
flask,a363642a,src/flask/wrappers.py,1,174,65,3.0,5,65.18,3,6,2,46,1,1,11,4,10,186,1,0,0,48
flask,ccf125bf,src/flask/sessions.py,1,379,156,1.71,5,59.63,2,17,3,118,1,1,14,4,16,186,1,1,0,17
flask,5fdce4c3,src/flask/blueprints.py,0,129,58,2.2,3,83.02,4,7,1,51,38,0,11,3,16,16,5,6,0,138
flask,5fdce4c3,src/flask/sansio/app.py,0,964,320,2.47,12,32.87,5,15,1,121,0,4,35,6,16,16,5,6,0,138
flask,5fdce4c3,src/flask/sansio/scaffold.py,0,801,294,1.88,10,43.83,3,8,0,121,4,8,17,4,16,16,5,6,0,138
flask,db461112,src/flask/sessions.py,0,379,156,1.71,5,59.63,2,17,3,126,9,1,14,4,11,186,2,6,0,18
flask,87d5f5b9,docs/conf.py,0,97,77,3.0,5,65.17,1,7,0,112,9,8,5,2,10,186,35,6,0,787
flask,87d5f5b9,src/flask/cli.py,0,1109,683,4.51,18,27.96,6,14,3,126,2,4,39,6,10,186,35,6,0,787
flask,87d5f5b9,src/flask/config.py,0,370,142,3.06,7,57.31,2,5,0,57,2,4,9,5,10,186,35,6,0,787
flask,87d5f5b9,src/flask/json/tag.py,0,327,154,1.75,5,58.88,1,4,0,0,1,0,11,4,10,186,35,6,0,787
flask,1af8f957,src/flask/cli.py,1,1109,684,4.51,18,27.94,6,14,3,130,3,1,39,6,10,1,3,4,1,36
flask,ecc057dd,src/flask/sansio/scaffold.py,0,805,294,1.88,10,43.78,3,8,0,131,2,1,18,4,11,1,2,1,1,27
flask,08d3185e,src/flask/ctx.py,0,449,199,1.93,7,54.32,2,7,0,141,1,1,16,5,10,186,3,1,0,23
flask,08d3185e,src/flask/helpers.py,0,621,190,2.53,10,46.22,8,24,5,140,1,1,19,5,10,186,3,1,0,23
flask,6000e80a,src/flask/blueprints.py,0,91,29,2.5,3,75.92,4,7,1,71,1,1,9,3,8,186,24,3,0,28
flask,6000e80a,src/flask/cli.py,0,1109,684,4.51,18,27.94,6,14,3,141,88,49,39,6,8,186,24,3,0,28
flask,6000e80a,src/flask/config.py,0,372,144,3.06,7,57.53,2,5,0,72,35,10,9,5,8,186,24,3,0,28
flask,6000e80a,src/flask/ctx.py,0,449,199,1.93,7,54.32,2,7,0,142,19,10,16,5,8,186,24,3,0,28
flask,6000e80a,src/flask/debughelpers.py,0,178,129,4.11,13,56.78,2,4,0,141,26,8,9,5,8,186,24,3,0,28
flask,6000e80a,src/flask/helpers.py,0,621,190,2.53,10,46.22,8,24,5,141,10,11,19,5,8,186,24,3,0,28
flask,6000e80a,src/flask/json/__init__.py,0,170,28,1.8,2,100.0,1,2,0,141,1,1,6,2,8,186,24,3,0,28
flask,6000e80a,src/flask/json/provider.py,0,215,69,2.38,7,58.28,2,8,1,119,3,2,11,3,8,186,24,3,0,28
flask,6000e80a,src/flask/json/tag.py,0,326,154,1.75,5,58.88,1,4,0,15,5,5,11,4,8,186,24,3,0,28
flask,6000e80a,src/flask/logging.py,0,79,34,3.67,5,82.53,2,3,0,0,4,1,7,3,8,186,24,3,0,28
flask,6000e80a,src/flask/sansio/app.py,0,968,321,2.47,12,32.8,5,15,1,141,16,15,35,6,8,186,24,3,0,28
flask,6000e80a,src/flask/sansio/blueprints.py,0,632,345,2.88,23,46.99,3,6,0,137,20,14,11,6,8,186,24,3,0,28
flask,6000e80a,src/flask/sansio/scaffold.py,0,804,293,1.88,10,43.74,3,8,0,141,36,34,17,4,8,186,24,3,0,28
flask,1d5abfad,src/flask/cli.py,1,1068,650,4.68,18,28.65,6,14,3,148,3,1,33,6,16,1,2,4,1,62
flask,b55ccae7,src/flask/helpers.py,0,622,190,2.53,10,46.44,8,24,5,149,1,1,19,5,15,36,3,4,0,1406
